store_id,employee_id,role,date,shift_start,shift_end,scheduled_hours,hourly_wage_mxn,labor_cost_mxn
S044,E03447,Stock,2026-05-03,8,16,8,65,594.2857142857143
S044,E03468,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S044,E03469,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S044,E03448,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S044,E03442,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S044,E03443,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S044,E03444,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S044,E03449,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S044,E03450,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S044,E03451,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S044,E03441,Floor,2026-05-03,14,22,8,70,640.0
S044,E03445,Floor,2026-05-03,14,22,8,70,640.0
S044,E03452,Floor,2026-05-03,14,22,8,70,640.0
S044,E03462,Floor,2026-05-03,14,22,8,70,640.0
S044,E03463,Floor,2026-05-03,14,22,8,70,640.0
S044,E03446,Stock,2026-05-03,14,22,8,65,594.2857142857143
S044,E03447,Stock,2026-05-03,14,22,8,65,594.2857142857143
S044,E03454,Stock,2026-05-03,14,22,8,65,594.2857142857143
S044,E03468,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S044,E03469,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S044,E03475,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S044,E03448,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S044,E03453,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S045,E03525,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S045,E03526,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S045,E03527,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S045,E03528,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S045,E03537,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S045,E03524,Floor,2026-05-03,8,16,8,70,640.0
S045,E03529,Floor,2026-05-03,8,16,8,70,640.0
S045,E03532,Floor,2026-05-03,8,16,8,70,640.0
S045,E03533,Floor,2026-05-03,8,16,8,70,640.0
S045,E03522,Stock,2026-05-03,8,16,8,65,594.2857142857143
S045,E03523,Stock,2026-05-03,8,16,8,65,594.2857142857143
S045,E03530,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S045,E03534,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S045,E03540,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S045,E03521,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S045,E03543,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S045,E03525,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03526,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03527,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03528,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03537,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03538,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03539,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03541,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03542,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S045,E03545,Cashier,2026-05-03,14,22,8,75,600.0
S045,E03524,Floor,2026-05-03,14,22,8,70,640.0
S045,E03529,Floor,2026-05-03,14,22,8,70,640.0
S045,E03532,Floor,2026-05-03,14,22,8,70,640.0
S045,E03533,Floor,2026-05-03,14,22,8,70,640.0
S045,E03536,Floor,2026-05-03,14,22,8,70,640.0
S045,E03547,Floor,2026-05-03,14,22,8,70,640.0
S045,E03554,Floor,2026-05-03,14,22,8,70,640.0
S045,E03522,Stock,2026-05-03,14,22,8,65,594.2857142857143
S045,E03523,Stock,2026-05-03,14,22,8,65,594.2857142857143
S045,E03531,Stock,2026-05-03,14,22,8,65,594.2857142857143
S045,E03535,Stock,2026-05-03,14,22,8,65,594.2857142857143
S045,E03530,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S045,E03534,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S045,E03540,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S045,E03556,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S045,E03558,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S045,E03521,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S045,E03543,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S046,E03609,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S046,E03617,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S046,E03620,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S046,E03601,Floor,2026-05-03,8,16,8,70,640.0
S046,E03603,Floor,2026-05-03,8,16,8,70,640.0
S046,E03602,Stock,2026-05-03,8,16,8,65,594.2857142857143
S046,E03624,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S046,E03657,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S046,E03604,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S046,E03609,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S046,E03617,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S046,E03620,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S046,E03622,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S046,E03625,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S046,E03626,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S046,E03601,Floor,2026-05-03,14,22,8,70,640.0
S046,E03603,Floor,2026-05-03,14,22,8,70,640.0
S046,E03605,Floor,2026-05-03,14,22,8,70,640.0
S046,E03606,Floor,2026-05-03,14,22,8,70,640.0
S046,E03608,Floor,2026-05-03,14,22,8,70,560.0
S046,E03602,Stock,2026-05-03,14,22,8,65,594.2857142857143
S046,E03607,Stock,2026-05-03,14,22,8,65,594.2857142857143
S046,E03611,Stock,2026-05-03,14,22,8,65,520.0
S046,E03624,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S046,E03657,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S046,E03679,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S046,E03604,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S046,E03613,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S047,E03681,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S047,E03684,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S047,E03690,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S047,E03691,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S047,E03682,Floor,2026-05-03,8,16,8,70,640.0
S047,E03683,Floor,2026-05-03,8,16,8,70,640.0
S047,E03687,Floor,2026-05-03,8,16,8,70,640.0
S047,E03685,Stock,2026-05-03,8,16,8,65,594.2857142857143
S047,E03694,Stock,2026-05-03,8,16,8,65,594.2857142857143
S047,E03686,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S047,E03709,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S047,E03688,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S047,E03681,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03684,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03690,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03691,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03692,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03696,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03704,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S047,E03682,Floor,2026-05-03,14,22,8,70,640.0
S047,E03683,Floor,2026-05-03,14,22,8,70,640.0
S047,E03687,Floor,2026-05-03,14,22,8,70,640.0
S047,E03693,Floor,2026-05-03,14,22,8,70,640.0
S047,E03700,Floor,2026-05-03,14,22,8,70,640.0
S047,E03685,Stock,2026-05-03,14,22,8,65,594.2857142857143
S047,E03694,Stock,2026-05-03,14,22,8,65,594.2857142857143
S047,E03695,Stock,2026-05-03,14,22,8,65,594.2857142857143
S047,E03686,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S047,E03709,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S047,E03715,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S047,E03737,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S047,E03688,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S047,E03689,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S048,E03762,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S048,E03766,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S048,E03769,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S048,E03770,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S048,E03763,Floor,2026-05-03,8,16,8,70,640.0
S048,E03767,Floor,2026-05-03,8,16,8,70,640.0
S048,E03768,Floor,2026-05-03,8,16,8,70,640.0
S048,E03761,Stock,2026-05-03,8,16,8,65,594.2857142857143
S048,E03764,Stock,2026-05-03,8,16,8,65,594.2857142857143
S048,E03765,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S048,E03807,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S048,E03772,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S048,E03762,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S048,E03766,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S048,E03769,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S048,E03770,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S048,E03776,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S048,E03778,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S048,E03763,Floor,2026-05-03,14,22,8,70,640.0
S048,E03767,Floor,2026-05-03,14,22,8,70,640.0
S048,E03768,Floor,2026-05-03,14,22,8,70,640.0
S048,E03774,Floor,2026-05-03,14,22,8,70,640.0
S048,E03775,Floor,2026-05-03,14,22,8,70,640.0
S048,E03761,Stock,2026-05-03,14,22,8,65,594.2857142857143
S048,E03764,Stock,2026-05-03,14,22,8,65,594.2857142857143
S048,E03771,Stock,2026-05-03,14,22,8,65,594.2857142857143
S048,E03765,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S048,E03807,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S048,E03815,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S048,E03772,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S048,E03794,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S049,E03842,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S049,E03847,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S049,E03857,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S049,E03858,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S049,E03841,Floor,2026-05-03,8,16,8,70,640.0
S049,E03843,Floor,2026-05-03,8,16,8,70,640.0
S049,E03844,Floor,2026-05-03,8,16,8,70,640.0
S049,E03845,Stock,2026-05-03,8,16,8,65,594.2857142857143
S049,E03846,Stock,2026-05-03,8,16,8,65,594.2857142857143
S049,E03864,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S049,E03874,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S049,E03879,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S049,E03842,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03847,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03857,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03858,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03861,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03862,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03868,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S049,E03841,Floor,2026-05-03,14,22,8,70,640.0
S049,E03843,Floor,2026-05-03,14,22,8,70,640.0
S049,E03844,Floor,2026-05-03,14,22,8,70,640.0
S049,E03853,Floor,2026-05-03,14,22,8,70,640.0
S049,E03855,Floor,2026-05-03,14,22,8,70,640.0
S049,E03845,Stock,2026-05-03,14,22,8,65,594.2857142857143
S049,E03846,Stock,2026-05-03,14,22,8,65,594.2857142857143
S049,E03848,Stock,2026-05-03,14,22,8,65,594.2857142857143
S049,E03864,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S049,E03874,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S049,E03888,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S049,E03920,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S049,E03879,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S049,E03880,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S050,E03921,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S050,E03925,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S050,E03926,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S050,E03944,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S050,E03948,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S050,E03949,Cashier,2026-05-03,8,16,8,75,685.7142857142857
S050,E03928,Floor,2026-05-03,8,16,8,70,640.0
S050,E03930,Floor,2026-05-03,8,16,8,70,640.0
S050,E03933,Floor,2026-05-03,8,16,8,70,640.0
S050,E03935,Floor,2026-05-03,8,16,8,70,640.0
S050,E03923,Stock,2026-05-03,8,16,8,65,594.2857142857143
S050,E03924,Stock,2026-05-03,8,16,8,65,594.2857142857143
S050,E03927,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S050,E03931,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S050,E03932,Customer Service,2026-05-03,8,16,8,85,777.1428571428571
S050,E03922,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S050,E03929,Supervisor,2026-05-03,8,16,8,120,1097.142857142857
S050,E03921,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03925,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03926,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03944,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03948,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03949,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03951,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03953,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03958,Cashier,2026-05-03,14,22,8,75,685.7142857142857
S050,E03928,Floor,2026-05-03,14,22,8,70,640.0
S050,E03930,Floor,2026-05-03,14,22,8,70,640.0
S050,E03933,Floor,2026-05-03,14,22,8,70,640.0
S050,E03935,Floor,2026-05-03,14,22,8,70,640.0
S050,E03938,Floor,2026-05-03,14,22,8,70,640.0
S050,E03940,Floor,2026-05-03,14,22,8,70,640.0
S050,E03941,Floor,2026-05-03,14,22,8,70,640.0
S050,E03923,Stock,2026-05-03,14,22,8,65,594.2857142857143
S050,E03924,Stock,2026-05-03,14,22,8,65,594.2857142857143
S050,E03937,Stock,2026-05-03,14,22,8,65,594.2857142857143
S050,E03939,Stock,2026-05-03,14,22,8,65,594.2857142857143
S050,E03927,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S050,E03931,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S050,E03932,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S050,E03936,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S050,E03946,Customer Service,2026-05-03,14,22,8,85,777.1428571428571
S050,E03922,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S050,E03929,Supervisor,2026-05-03,14,22,8,120,1097.142857142857
S001,E00003,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S001,E00006,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S001,E00007,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S001,E00011,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S001,E00015,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S001,E00001,Floor,2026-05-04,8,16,8,70,640.0
S001,E00004,Floor,2026-05-04,8,16,8,70,640.0
S001,E00013,Floor,2026-05-04,8,16,8,70,640.0
S001,E00005,Stock,2026-05-04,8,16,8,65,594.2857142857143
S001,E00008,Stock,2026-05-04,8,16,8,65,594.2857142857143
S001,E00002,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S001,E00038,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S001,E00044,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S001,E00014,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S001,E00003,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S001,E00006,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S001,E00007,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S001,E00011,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S001,E00015,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S001,E00016,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S001,E00001,Floor,2026-05-04,14,22,8,70,640.0
S001,E00004,Floor,2026-05-04,14,22,8,70,640.0
S001,E00013,Floor,2026-05-04,14,22,8,70,640.0
S001,E00022,Floor,2026-05-04,14,22,8,70,640.0
S001,E00027,Floor,2026-05-04,14,22,8,70,640.0
S001,E00005,Stock,2026-05-04,14,22,8,65,594.2857142857143
S001,E00008,Stock,2026-05-04,14,22,8,65,594.2857142857143
S001,E00009,Stock,2026-05-04,14,22,8,65,594.2857142857143
S001,E00002,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S001,E00038,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S001,E00044,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S001,E00014,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S001,E00042,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S002,E00081,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S002,E00089,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S002,E00084,Floor,2026-05-04,8,16,8,70,640.0
S002,E00085,Floor,2026-05-04,8,16,8,70,640.0
S002,E00082,Stock,2026-05-04,8,16,8,65,594.2857142857143
S002,E00095,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S002,E00087,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S002,E00081,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S002,E00089,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S002,E00092,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S002,E00084,Floor,2026-05-04,14,22,8,70,640.0
S002,E00085,Floor,2026-05-04,14,22,8,70,640.0
S002,E00082,Stock,2026-05-04,14,22,8,65,594.2857142857143
S002,E00095,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S002,E00097,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S002,E00087,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S003,E00161,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S003,E00162,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S003,E00163,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S003,E00164,Floor,2026-05-04,8,16,8,70,640.0
S003,E00165,Floor,2026-05-04,8,16,8,70,640.0
S003,E00167,Stock,2026-05-04,8,16,8,65,594.2857142857143
S003,E00177,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S003,E00182,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S003,E00172,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S003,E00161,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S003,E00162,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S003,E00163,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S003,E00166,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S003,E00168,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S003,E00164,Floor,2026-05-04,14,22,8,70,640.0
S003,E00165,Floor,2026-05-04,14,22,8,70,640.0
S003,E00171,Floor,2026-05-04,14,22,8,70,640.0
S003,E00174,Floor,2026-05-04,14,22,8,70,640.0
S003,E00167,Stock,2026-05-04,14,22,8,65,594.2857142857143
S003,E00169,Stock,2026-05-04,14,22,8,65,594.2857142857143
S003,E00177,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S003,E00182,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S003,E00210,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S003,E00172,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S004,E00242,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S004,E00243,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S004,E00241,Floor,2026-05-04,8,16,8,70,640.0
S004,E00252,Floor,2026-05-04,8,16,8,70,640.0
S004,E00249,Stock,2026-05-04,8,16,8,65,594.2857142857143
S004,E00246,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S004,E00247,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S004,E00242,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S004,E00243,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S004,E00244,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S004,E00241,Floor,2026-05-04,14,22,8,70,640.0
S004,E00252,Floor,2026-05-04,14,22,8,70,640.0
S004,E00249,Stock,2026-05-04,14,22,8,65,594.2857142857143
S004,E00246,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S004,E00258,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S004,E00247,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S005,E00322,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S005,E00323,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S005,E00321,Floor,2026-05-04,8,16,8,70,640.0
S005,E00329,Floor,2026-05-04,8,16,8,70,640.0
S005,E00326,Stock,2026-05-04,8,16,8,65,594.2857142857143
S005,E00335,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S005,E00328,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S005,E00322,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S005,E00323,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S005,E00324,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S005,E00321,Floor,2026-05-04,14,22,8,70,640.0
S005,E00329,Floor,2026-05-04,14,22,8,70,640.0
S005,E00326,Stock,2026-05-04,14,22,8,65,594.2857142857143
S005,E00335,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S005,E00345,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S005,E00328,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S006,E00408,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S006,E00414,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S006,E00404,Floor,2026-05-04,8,16,8,70,640.0
S006,E00409,Floor,2026-05-04,8,16,8,70,640.0
S006,E00401,Stock,2026-05-04,8,16,8,65,594.2857142857143
S006,E00403,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S006,E00402,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S006,E00408,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S006,E00414,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S006,E00417,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S006,E00404,Floor,2026-05-04,14,22,8,70,640.0
S006,E00409,Floor,2026-05-04,14,22,8,70,640.0
S006,E00401,Stock,2026-05-04,14,22,8,65,594.2857142857143
S006,E00403,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S006,E00411,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S006,E00402,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S007,E00483,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S007,E00484,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S007,E00488,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S007,E00489,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S007,E00482,Floor,2026-05-04,8,16,8,70,640.0
S007,E00486,Floor,2026-05-04,8,16,8,70,640.0
S007,E00492,Floor,2026-05-04,8,16,8,70,640.0
S007,E00481,Stock,2026-05-04,8,16,8,65,594.2857142857143
S007,E00491,Stock,2026-05-04,8,16,8,65,594.2857142857143
S007,E00485,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S007,E00505,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S007,E00487,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S007,E00483,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00484,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00488,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00489,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00490,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00495,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00497,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S007,E00482,Floor,2026-05-04,14,22,8,70,640.0
S007,E00486,Floor,2026-05-04,14,22,8,70,640.0
S007,E00492,Floor,2026-05-04,14,22,8,70,640.0
S007,E00493,Floor,2026-05-04,14,22,8,70,640.0
S007,E00498,Floor,2026-05-04,14,22,8,70,640.0
S007,E00481,Stock,2026-05-04,14,22,8,65,594.2857142857143
S007,E00491,Stock,2026-05-04,14,22,8,65,594.2857142857143
S007,E00494,Stock,2026-05-04,14,22,8,65,594.2857142857143
S007,E00485,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S007,E00505,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S007,E00515,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S007,E00522,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
S007,E00487,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S007,E00503,Supervisor,2026-05-04,14,22,8,120,1097.142857142857
S008,E00565,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S008,E00581,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S008,E00588,Cashier,2026-05-04,8,16,8,75,685.7142857142857
S008,E00561,Floor,2026-05-04,8,16,8,70,640.0
S008,E00570,Floor,2026-05-04,8,16,8,70,640.0
S008,E00562,Stock,2026-05-04,8,16,8,65,594.2857142857143
S008,E00568,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S008,E00569,Customer Service,2026-05-04,8,16,8,85,777.1428571428571
S008,E00566,Supervisor,2026-05-04,8,16,8,120,1097.142857142857
S008,E00565,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S008,E00581,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S008,E00588,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S008,E00591,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S008,E00592,Cashier,2026-05-04,14,22,8,75,685.7142857142857
S008,E00561,Floor,2026-05-04,14,22,8,70,640.0
S008,E00570,Floor,2026-05-04,14,22,8,70,640.0
S008,E00571,Floor,2026-05-04,14,22,8,70,640.0
S008,E00576,Floor,2026-05-04,14,22,8,70,640.0
S008,E00562,Stock,2026-05-04,14,22,8,65,594.2857142857143
S008,E00563,Stock,2026-05-04,14,22,8,65,594.2857142857143
S008,E00568,Customer Service,2026-05-04,14,22,8,85,777.1428571428571
